currency,amount,date_time,operation,operation_id
RUB,150000.0,2021-04-16 14:48:26,add,12593
RUB,-89500.0,2021-04-16 14:52:13,buy,24676
RUB,-9039.0,2021-04-16 15:03:06,buy,49880
RUB,0.0,2021-04-16 15:08:49,buy,65210
RUB,-9100.0,2021-04-16 15:09:15,buy,44210
RUB,-7576.000000000001,2021-04-16 15:11:12,buy,39143
RUB,-9045.0,2021-04-16 15:38:08,buy,87850
RUB,9040.0,2021-04-16 15:45:40,sell,44210
